time	Occupied
2011-02-08T23:54:23.969Z	0
2011-02-08T23:59:30.006Z	0
2011-02-09T00:04:19.783Z	0
2011-02-09T00:09:15.036Z	0
2011-02-09T00:14:12.124Z	0
2011-02-09T00:18:58.809Z	0
2011-02-09T00:23:57.157Z	0
2011-02-09T00:29:12.135Z	0
2011-02-09T00:34:08.033Z	0
2011-02-09T00:39:14.017Z	0
2011-02-09T00:44:01.508Z	0
2011-02-09T00:49:02.402Z	0
2011-02-09T00:53:56.246Z	0
2011-02-09T00:58:56.246Z	0
2011-02-09T01:03:54.402Z	0
2011-02-09T01:09:06.633Z	0
2011-02-09T01:14:10.970Z	0
2011-02-09T01:19:14.211Z	0
2011-02-09T01:24:21.120Z	0
2011-02-09T01:29:16.599Z	0
2011-02-09T01:34:16.544Z	0
2011-02-09T01:39:14.472Z	0
2011-02-09T01:44:00.689Z	0
2011-02-09T01:49:13.262Z	0
2011-02-09T01:54:07.439Z	0
2011-02-09T01:59:04.324Z	0
2011-02-09T02:03:56.638Z	0
2011-02-09T02:08:41.719Z	0
2011-02-09T02:13:47.937Z	0
2011-02-09T02:18:54.858Z	0
2011-02-09T02:23:54.545Z	0
2011-02-09T02:28:40.803Z	0
2011-02-09T02:33:43.511Z	0
2011-02-09T02:38:53.203Z	0
2011-02-09T02:43:51.335Z	0
2011-02-09T02:48:38.314Z	0
2011-02-09T02:53:50.308Z	0
2011-02-09T02:59:00.747Z	0
2011-02-09T03:03:46.340Z	0
2011-02-09T03:08:41.321Z	0
2011-02-09T03:13:45.637Z	0
2011-02-09T03:18:35.497Z	0
2011-02-09T03:23:33.349Z	0
2011-02-09T03:28:40.453Z	0
2011-02-09T03:33:33.815Z	0
2011-02-09T03:38:43.524Z	0
2011-02-09T03:43:48.700Z	0
2011-02-09T03:48:37.166Z	0
2011-02-09T03:53:46.208Z	0
2011-02-09T03:58:31.866Z	0
2011-02-09T04:03:29.087Z	0
2011-02-09T04:08:39.712Z	0
2011-02-09T04:13:45.232Z	0
2011-02-09T04:18:34.847Z	0
2011-02-09T04:23:19.942Z	0
2011-02-09T04:28:24.742Z	0
2011-02-09T04:33:20.011Z	0
2011-02-09T04:38:31.392Z	0
2011-02-09T04:43:28.034Z	0
2011-02-09T04:48:32.064Z	0
2011-02-09T04:53:30.789Z	0
2011-02-09T04:58:30.232Z	0
2011-02-09T05:03:29.959Z	0
2011-02-09T05:08:43.973Z	0
2011-02-09T05:13:54.586Z	0
2011-02-09T05:19:02.373Z	0
2011-02-09T05:24:01.065Z	0
2011-02-09T05:28:57.040Z	0
2011-02-09T05:33:55.204Z	0
2011-02-09T05:38:58.202Z	0
2011-02-09T05:43:52.820Z	0
2011-02-09T05:48:51.830Z	0
2011-02-09T05:54:03.351Z	0
2011-02-09T05:58:58.395Z	0
2011-02-09T06:03:55.489Z	0
2011-02-09T06:08:56.419Z	0
2011-02-09T06:13:49.364Z	0
2011-02-09T06:19:02.899Z	0
2011-02-09T06:23:51.188Z	0
2011-02-09T06:28:37.557Z	0
2011-02-09T06:33:39.600Z	0
2011-02-09T06:38:25.639Z	0
2011-02-09T06:43:36.916Z	0
2011-02-09T06:48:49.007Z	0
2011-02-09T06:54:03.331Z	0
2011-02-09T06:58:57.513Z	0
2011-02-09T07:03:57.034Z	0
2011-02-09T07:09:04.763Z	0
2011-02-09T07:13:53.842Z	0
2011-02-09T07:18:54.634Z	0
2011-02-09T07:23:50.533Z	0
2011-02-09T07:28:50.030Z	0
2011-02-09T07:33:42.394Z	0
2011-02-09T07:38:45.360Z	0
2011-02-09T07:43:48.336Z	0
2011-02-09T07:48:53.314Z	0
2011-02-09T07:53:56.719Z	0
2011-02-09T07:58:43.767Z	0
2011-02-09T08:03:49.572Z	0
2011-02-09T08:08:49.656Z	0
2011-02-09T08:14:02.722Z	0
2011-02-09T08:18:58.210Z	0
2011-02-09T08:23:47.514Z	0
2011-02-09T08:28:37.733Z	0
2011-02-09T08:33:37.507Z	0
2011-02-09T08:38:26.135Z	0
2011-02-09T08:43:28.277Z	0
2011-02-09T08:48:18.844Z	0
2011-02-09T08:53:19.494Z	1
2011-02-09T08:58:15.579Z	1
2011-02-09T09:03:03.647Z	1
2011-02-09T09:08:00.151Z	0
2011-02-09T09:12:53.710Z	0
2011-02-09T09:17:40.224Z	0
2011-02-09T09:22:38.388Z	0
2011-02-09T09:27:35.855Z	1
2011-02-09T09:32:31.646Z	1
2011-02-09T09:37:36.704Z	1
2011-02-09T09:42:32.716Z	1
2011-02-09T09:47:33.760Z	0
2011-02-09T09:52:42.499Z	1
2011-02-09T09:57:52.609Z	1
2011-02-09T10:02:50.215Z	1
2011-02-09T10:07:52.695Z	1
2011-02-09T10:12:46.879Z	1
2011-02-09T10:17:58.428Z	0
2011-02-09T10:22:53.519Z	1
2011-02-09T10:27:47.737Z	1
2011-02-09T10:32:55.253Z	0
2011-02-09T10:38:06.194Z	1
2011-02-09T10:43:11.517Z	1
2011-02-09T10:47:57.960Z	0
2011-02-09T10:52:49.620Z	1
2011-02-09T10:57:48.596Z	1
2011-02-09T11:02:43.848Z	0
2011-02-09T11:07:57.281Z	0
2011-02-09T11:12:57.527Z	0
2011-02-09T11:17:57.651Z	1
2011-02-09T11:22:53.286Z	0
2011-02-09T11:27:55.087Z	1
2011-02-09T11:32:56.291Z	0
2011-02-09T11:37:44.766Z	0
2011-02-09T11:42:52.139Z	0
2011-02-09T11:47:55.627Z	1
2011-02-09T11:52:46.081Z	0
2011-02-09T11:57:47.646Z	0
2011-02-09T12:02:56.310Z	1
2011-02-09T12:07:47.682Z	0
2011-02-09T12:12:37.468Z	1
2011-02-09T12:17:44.482Z	1
2011-02-09T12:22:42.404Z	0
2011-02-09T12:27:48.773Z	0
2011-02-09T12:32:49.700Z	1
2011-02-09T12:37:49.612Z	0
2011-02-09T12:42:35.670Z	0
2011-02-09T12:47:25.985Z	0
2011-02-09T12:52:19.644Z	1
2011-02-09T12:57:22.074Z	1
2011-02-09T13:02:36.765Z	1
2011-02-09T13:07:46.909Z	0
2011-02-09T13:12:49.698Z	0
2011-02-09T13:17:58.154Z	0
2011-02-09T13:22:43.193Z	1
2011-02-09T13:27:50.679Z	1
2011-02-09T13:32:56.914Z	1
2011-02-09T13:37:44.681Z	1
2011-02-09T13:42:39.032Z	1
2011-02-09T13:47:25.362Z	1
2011-02-09T13:52:21.297Z	1
2011-02-09T13:57:26.708Z	0
2011-02-09T14:02:18.532Z	0
2011-02-09T14:07:29.344Z	1
2011-02-09T14:12:30.566Z	0
2011-02-09T14:17:32.535Z	1
2011-02-09T14:22:19.441Z	0
2011-02-09T14:27:22.147Z	0
2011-02-09T14:32:17.023Z	0
2011-02-09T14:37:17.469Z	0
2011-02-09T14:42:04.697Z	0
2011-02-09T14:47:00.999Z	0
2011-02-09T14:51:47.816Z	0
2011-02-09T14:56:55.797Z	0
2011-02-09T15:02:06.890Z	1
2011-02-09T15:07:18.337Z	0
2011-02-09T15:12:12.802Z	1
2011-02-09T15:17:26.464Z	0
2011-02-09T15:22:39.355Z	1
2011-02-09T15:27:35.086Z	0
2011-02-09T15:32:29.301Z	1
2011-02-09T15:37:41.493Z	1
2011-02-09T15:42:28.943Z	1
2011-02-09T15:47:15.282Z	1
2011-02-09T15:52:18.605Z	0
2011-02-09T15:57:24.107Z	1
2011-02-09T16:02:15.682Z	0
2011-02-09T16:07:30.454Z	1
2011-02-09T16:12:35.754Z	0
2011-02-09T16:17:31.920Z	0
2011-02-09T16:22:30.810Z	0
2011-02-09T16:27:24.775Z	0
2011-02-09T16:32:23.969Z	0
2011-02-09T16:37:12.011Z	0
2011-02-09T16:42:24.754Z	0
2011-02-09T16:47:31.015Z	0
2011-02-09T16:52:31.318Z	1
2011-02-09T16:57:45.166Z	1
2011-02-09T17:02:34.506Z	0
2011-02-09T17:07:30.781Z	1
2011-02-09T17:12:17.011Z	0
2011-02-09T17:17:23.856Z	0
2011-02-09T17:22:10.785Z	0
2011-02-09T17:27:05.884Z	0
2011-02-09T17:32:00.922Z	0
2011-02-09T17:36:59.586Z	0
2011-02-09T17:42:01.541Z	0
2011-02-09T17:46:55.778Z	0
2011-02-09T17:52:05.443Z	0
2011-02-09T17:57:15.107Z	0
2011-02-09T18:02:23.779Z	0
2011-02-09T18:07:36.220Z	0
2011-02-09T18:12:33.615Z	0
2011-02-09T18:17:23.618Z	0
2011-02-09T18:22:31.816Z	0
2011-02-09T18:27:23.935Z	0
2011-02-09T18:32:37.665Z	0
2011-02-09T18:37:35.991Z	0
2011-02-09T18:42:36.489Z	0
2011-02-09T18:47:48.043Z	0
2011-02-09T18:52:55.741Z	0
2011-02-09T18:57:48.058Z	0
2011-02-09T19:03:01.448Z	0
2011-02-09T19:07:54.150Z	0
2011-02-09T19:13:03.163Z	0
2011-02-09T19:18:00.632Z	0
2011-02-09T19:22:58.880Z	0
2011-02-09T19:27:56.328Z	0
2011-02-09T19:32:49.267Z	0
2011-02-09T19:38:02.485Z	0
2011-02-09T19:43:09.260Z	0
2011-02-09T19:48:16.553Z	0
2011-02-09T19:53:16.628Z	0
2011-02-09T19:58:24.946Z	0
2011-02-09T20:03:10.149Z	0
2011-02-09T20:08:20.528Z	0
2011-02-09T20:13:31.883Z	0
2011-02-09T20:18:23.672Z	0
2011-02-09T20:23:20.181Z	0
2011-02-09T20:28:25.676Z	0
2011-02-09T20:33:15.978Z	0
2011-02-09T20:38:08.052Z	0
2011-02-09T20:43:14.254Z	0
2011-02-09T20:47:59.497Z	0
2011-02-09T20:52:52.033Z	0
2011-02-09T20:58:04.722Z	0
2011-02-09T21:03:16.456Z	0
2011-02-09T21:08:15.397Z	0
2011-02-09T21:13:04.157Z	0
2011-02-09T21:18:07.803Z	0
2011-02-09T21:23:13.337Z	0
2011-02-09T21:28:22.126Z	0
2011-02-09T21:33:15.806Z	0
2011-02-09T21:38:06.605Z	0
2011-02-09T21:42:56.835Z	0
2011-02-09T21:48:04.307Z	0
2011-02-09T21:52:55.624Z	0
2011-02-09T21:58:04.173Z	0
2011-02-09T22:03:08.490Z	0
2011-02-09T22:08:17.732Z	0
2011-02-09T22:13:29.013Z	0
2011-02-09T22:18:34.292Z	0
2011-02-09T22:23:48.819Z	0
2011-02-09T22:29:03.124Z	0
2011-02-09T22:34:05.103Z	0
2011-02-09T22:38:55.143Z	0
2011-02-09T22:43:51.028Z	0
2011-02-09T22:48:49.689Z	0
2011-02-09T22:53:55.686Z	0
2011-02-09T22:58:55.885Z	0
2011-02-09T23:03:45.198Z	0
2011-02-09T23:08:30.571Z	0
2011-02-09T23:13:21.933Z	0
2011-02-09T23:18:13.063Z	0
2011-02-09T23:23:18.688Z	0
2011-02-09T23:28:04.338Z	0
2011-02-09T23:33:04.806Z	0
2011-02-09T23:37:54.173Z	0
2011-02-09T23:42:46.832Z	0
2011-02-09T23:47:43.474Z	0
2011-02-09T23:52:34.556Z	0
2011-02-09T23:57:37.901Z	0
2011-02-10T00:02:41.343Z	0
2011-02-10T00:07:49.263Z	0
2011-02-10T00:12:43.081Z	0
2011-02-10T00:17:47.261Z	0
2011-02-10T00:22:33.418Z	0
2011-02-10T00:27:20.719Z	0
2011-02-10T00:32:33.870Z	0
2011-02-10T00:37:20.079Z	0
2011-02-10T00:42:24.448Z	0
2011-02-10T00:47:18.816Z	0
2011-02-10T00:52:21.661Z	0
2011-02-10T00:57:26.798Z	0
2011-02-10T01:02:19.852Z	0
2011-02-10T01:07:08.690Z	0
2011-02-10T01:12:04.019Z	0
2011-02-10T01:16:55.332Z	0
2011-02-10T01:21:50.894Z	0
2011-02-10T01:26:50.276Z	0
2011-02-10T01:31:53.924Z	0
2011-02-10T01:36:42.095Z	0
2011-02-10T01:41:31.578Z	0
2011-02-10T01:46:34.903Z	0
2011-02-10T01:51:49.504Z	0
2011-02-10T01:56:42.797Z	0
2011-02-10T02:01:46.546Z	0
2011-02-10T02:06:53.121Z	0
2011-02-10T02:11:56.853Z	0
2011-02-10T02:17:07.393Z	0
2011-02-10T02:22:13.512Z	0
2011-02-10T02:27:16.066Z	0
2011-02-10T02:32:26.787Z	0
2011-02-10T02:37:34.331Z	0
2011-02-10T02:42:24.502Z	0
2011-02-10T02:47:19.403Z	0
2011-02-10T02:52:10.473Z	0
2011-02-10T02:57:03.097Z	0
2011-02-10T03:01:58.156Z	0
2011-02-10T03:06:56.850Z	0
2011-02-10T03:12:05.480Z	0
2011-02-10T03:17:19.241Z	0
2011-02-10T03:22:05.362Z	0
2011-02-10T03:27:11.086Z	0
2011-02-10T03:32:03.469Z	0
2011-02-10T03:37:16.484Z	0
2011-02-10T03:42:19.964Z	0
2011-02-10T03:47:07.258Z	0
2011-02-10T03:52:13.640Z	0
2011-02-10T03:57:22.260Z	0
2011-02-10T04:02:30.158Z	0
2011-02-10T04:07:26.297Z	0
2011-02-10T04:12:24.729Z	0
2011-02-10T04:17:36.339Z	0
2011-02-10T04:22:25.210Z	0
2011-02-10T04:27:13.468Z	0
2011-02-10T04:32:06.566Z	0
2011-02-10T04:37:17.912Z	0
2011-02-10T04:42:08.470Z	0
2011-02-10T04:46:57.962Z	0
2011-02-10T04:51:59.333Z	0
2011-02-10T04:57:10.718Z	0
2011-02-10T05:02:16.349Z	0
2011-02-10T05:07:11.397Z	0
2011-02-10T05:12:24.382Z	0
2011-02-10T05:17:18.270Z	0
2011-02-10T05:22:16.987Z	0
2011-02-10T05:27:30.107Z	0
2011-02-10T05:32:34.154Z	0
2011-02-10T05:37:27.493Z	0
2011-02-10T05:42:14.511Z	0
2011-02-10T05:47:00.467Z	0
2011-02-10T05:52:11.063Z	0
2011-02-10T05:57:12.606Z	0
2011-02-10T06:02:13.151Z	0
2011-02-10T06:07:09.380Z	0
2011-02-10T06:12:11.120Z	0
2011-02-10T06:17:03.702Z	0
2011-02-10T06:21:52.811Z	0
2011-02-10T06:27:06.533Z	0
2011-02-10T06:32:14.959Z	0
2011-02-10T06:37:15.475Z	0
2011-02-10T06:42:25.623Z	0
2011-02-10T06:47:17.236Z	0
2011-02-10T06:52:12.180Z	0
2011-02-10T06:57:07.702Z	0
2011-02-10T07:02:04.233Z	0
2011-02-10T07:06:59.646Z	0
2011-02-10T07:12:07.815Z	0
2011-02-10T07:17:12.395Z	0
2011-02-10T07:22:12.594Z	0
2011-02-10T07:27:21.249Z	0
2011-02-10T07:32:19.610Z	0
2011-02-10T07:37:27.082Z	0
2011-02-10T07:42:15.221Z	0
2011-02-10T07:47:06.265Z	0
2011-02-10T07:51:55.850Z	0
2011-02-10T07:56:54.342Z	0
2011-02-10T08:01:46.598Z	0
2011-02-10T08:06:49.091Z	0
2011-02-10T08:11:52.850Z	0
2011-02-10T08:17:07.641Z	0
2011-02-10T08:22:11.095Z	0
2011-02-10T08:27:08.496Z	0
2011-02-10T08:32:08.527Z	0
2011-02-10T08:37:19.946Z	0
2011-02-10T08:42:25.836Z	0
2011-02-10T08:47:21.030Z	0
2011-02-10T08:52:19.851Z	1
2011-02-10T08:57:26.558Z	1
2011-02-10T09:02:31.580Z	0
2011-02-10T09:07:38.093Z	0
2011-02-10T09:12:40.090Z	1
2011-02-10T09:17:31.091Z	0
2011-02-10T09:22:19.539Z	0
2011-02-10T09:27:08.773Z	0
2011-02-10T09:32:05.853Z	1
2011-02-10T09:37:07.529Z	0
2011-02-10T09:42:21.469Z	1
2011-02-10T09:47:34.895Z	0
2011-02-10T09:52:24.211Z	0
2011-02-10T09:57:30.138Z	1
2011-02-10T10:02:30.674Z	1
2011-02-10T10:07:18.424Z	1
2011-02-10T10:12:16.526Z	0
2011-02-10T10:17:27.778Z	0
2011-02-10T10:22:14.698Z	0
2011-02-10T10:27:16.910Z	1
2011-02-10T10:32:02.175Z	0
2011-02-10T10:37:10.846Z	1
2011-02-10T10:42:04.953Z	1
2011-02-10T10:47:04.475Z	0
2011-02-10T10:52:07.124Z	1
2011-02-10T10:57:12.372Z	0
2011-02-10T11:02:25.112Z	1
2011-02-10T11:07:21.580Z	0
2011-02-10T11:12:23.905Z	1
2011-02-10T11:17:15.109Z	0
2011-02-10T11:22:03.042Z	1
2011-02-10T11:26:50.115Z	1
2011-02-10T11:32:03.766Z	0
2011-02-10T11:36:50.146Z	1
2011-02-10T11:41:51.442Z	1
2011-02-10T11:46:51.768Z	0
2011-02-10T11:52:01.532Z	0
2011-02-10T11:56:56.564Z	1
2011-02-10T12:01:45.161Z	0
2011-02-10T12:06:57.713Z	1
2011-02-10T12:11:43.839Z	1
2011-02-10T12:16:44.691Z	0
2011-02-10T12:21:48.195Z	1
2011-02-10T12:26:48.417Z	1
2011-02-10T12:31:58.671Z	1
2011-02-10T12:36:59.762Z	0
2011-02-10T12:42:04.071Z	0
2011-02-10T12:46:53.521Z	0
2011-02-10T12:51:54.281Z	1
2011-02-10T12:56:45.654Z	1
2011-02-10T13:01:59.935Z	1
2011-02-10T13:06:55.313Z	0
2011-02-10T13:11:57.351Z	1
2011-02-10T13:16:53.563Z	0
2011-02-10T13:21:41.760Z	1
2011-02-10T13:26:29.767Z	1
2011-02-10T13:31:28.973Z	0
2011-02-10T13:36:14.295Z	0
2011-02-10T13:41:24.865Z	1
2011-02-10T13:46:10.951Z	1
2011-02-10T13:51:05.805Z	1
2011-02-10T13:56:12.468Z	1
2011-02-10T14:01:09.602Z	0
2011-02-10T14:06:13.083Z	1
2011-02-10T14:11:16.488Z	1
2011-02-10T14:16:21.033Z	0
2011-02-10T14:21:06.975Z	1
2011-02-10T14:26:08.448Z	0
2011-02-10T14:31:09.091Z	1
2011-02-10T14:36:15.263Z	1
2011-02-10T14:41:12.670Z	0
2011-02-10T14:46:18.181Z	1
2011-02-10T14:51:23.529Z	0
2011-02-10T14:56:32.943Z	1
2011-02-10T15:01:26.082Z	1
2011-02-10T15:06:29.857Z	1
2011-02-10T15:11:37.410Z	0
2011-02-10T15:16:28.878Z	1
2011-02-10T15:21:18.154Z	1
2011-02-10T15:26:07.239Z	0
2011-02-10T15:31:19.942Z	1
2011-02-10T15:36:05.195Z	1
2011-02-10T15:40:55.076Z	1
2011-02-10T15:45:52.464Z	0
2011-02-10T15:50:53.731Z	1
2011-02-10T15:56:06.971Z	0
2011-02-10T16:01:10.072Z	1
2011-02-10T16:06:20.465Z	1
2011-02-10T16:11:34.671Z	1
2011-02-10T16:16:21.004Z	1
2011-02-10T16:21:09.826Z	1
2011-02-10T16:25:57.929Z	0
2011-02-10T16:30:55.785Z	0
2011-02-10T16:35:41.346Z	1
2011-02-10T16:40:48.362Z	1
2011-02-10T16:45:38.378Z	1
2011-02-10T16:50:24.406Z	1
2011-02-10T16:55:13.068Z	0
2011-02-10T17:00:21.613Z	1
2011-02-10T17:05:27.361Z	1
2011-02-10T17:10:34.523Z	0
2011-02-10T17:15:24.297Z	0
2011-02-10T17:20:23.709Z	0
2011-02-10T17:25:13.128Z	0
2011-02-10T17:30:10.360Z	0
2011-02-10T17:35:13.269Z	0
2011-02-10T17:40:02.671Z	0
2011-02-10T17:45:03.088Z	0
2011-02-10T17:50:03.534Z	0
2011-02-10T17:54:50.023Z	0
2011-02-10T17:59:54.337Z	0
2011-02-10T18:04:46.315Z	0
2011-02-10T18:09:35.031Z	0
2011-02-10T18:14:38.170Z	0
2011-02-10T18:19:26.961Z	0
2011-02-10T18:24:33.952Z	0
2011-02-10T18:29:23.912Z	0
2011-02-10T18:34:11.040Z	0
2011-02-10T18:39:21.761Z	0
2011-02-10T18:44:25.150Z	0
2011-02-10T18:49:29.981Z	0
2011-02-10T18:54:37.694Z	0
2011-02-10T18:59:52.075Z	0
2011-02-10T19:05:06.656Z	0
2011-02-10T19:10:08.299Z	0
2011-02-10T19:15:01.772Z	0
2011-02-10T19:20:00.069Z	0
2011-02-10T19:25:12.379Z	0
2011-02-10T19:30:10.538Z	0
2011-02-10T19:35:13.708Z	0
2011-02-10T19:40:14.024Z	0
2011-02-10T19:45:13.019Z	0
2011-02-10T19:50:15.368Z	0
2011-02-10T19:55:13.556Z	0
2011-02-10T19:59:59.214Z	0
2011-02-10T20:05:08.386Z	0
2011-02-10T20:09:58.773Z	0
2011-02-10T20:14:45.554Z	0
2011-02-10T20:19:38.713Z	0
2011-02-10T20:24:46.276Z	0
2011-02-10T20:29:37.201Z	0
2011-02-10T20:34:40.525Z	0
2011-02-10T20:39:42.928Z	0
2011-02-10T20:44:39.700Z	0
2011-02-10T20:49:29.054Z	0
2011-02-10T20:54:19.515Z	0
2011-02-10T20:59:15.863Z	0
2011-02-10T21:04:16.906Z	0
2011-02-10T21:09:02.717Z	0
2011-02-10T21:14:16.243Z	0
2011-02-10T21:19:09.990Z	0
2011-02-10T21:24:16.922Z	0
2011-02-10T21:29:30.006Z	0
2011-02-10T21:34:33.829Z	0
2011-02-10T21:39:26.217Z	0
2011-02-10T21:44:33.975Z	0
2011-02-10T21:49:42.660Z	0
2011-02-10T21:54:31.054Z	0
2011-02-10T21:59:22.663Z	0
2011-02-10T22:04:18.004Z	0
2011-02-10T22:09:18.754Z	0
2011-02-10T22:14:06.430Z	0
2011-02-10T22:19:04.138Z	0
2011-02-10T22:24:18.156Z	0
2011-02-10T22:29:07.014Z	0
2011-02-10T22:34:12.096Z	0
2011-02-10T22:39:10.924Z	0
2011-02-10T22:44:17.740Z	0
2011-02-10T22:49:27.112Z	0
2011-02-10T22:54:27.871Z	0
2011-02-10T22:59:18.880Z	0
2011-02-10T23:04:16.663Z	0
2011-02-10T23:09:16.496Z	0
2011-02-10T23:14:19.954Z	0
2011-02-10T23:19:14.691Z	0
2011-02-10T23:24:05.402Z	0
2011-02-10T23:28:50.505Z	0
2011-02-10T23:33:38.083Z	0
2011-02-10T23:38:37.280Z	0
2011-02-10T23:43:36.999Z	0
2011-02-10T23:48:42.028Z	0
2011-02-10T23:53:37.053Z	0
2011-02-10T23:58:28.635Z	0
2011-02-11T00:03:23.415Z	0
2011-02-11T00:08:35.985Z	0
2011-02-11T00:13:30.792Z	0
2011-02-11T00:18:31.021Z	0
2011-02-11T00:23:25.741Z	0
2011-02-11T00:28:26.133Z	0
2011-02-11T00:33:12.190Z	0
2011-02-11T00:38:24.858Z	0
2011-02-11T00:43:30.250Z	0
2011-02-11T00:48:23.289Z	0
2011-02-11T00:53:08.868Z	0
2011-02-11T00:58:05.921Z	0
2011-02-11T01:02:54.354Z	0
2011-02-11T01:07:43.126Z	0
2011-02-11T01:12:51.227Z	0
2011-02-11T01:17:39.713Z	0
2011-02-11T01:22:54.371Z	0
2011-02-11T01:27:45.868Z	0
2011-02-11T01:32:52.044Z	0
2011-02-11T01:37:40.910Z	0
2011-02-11T01:42:28.500Z	0
2011-02-11T01:47:30.761Z	0
2011-02-11T01:52:16.934Z	0
2011-02-11T01:57:10.111Z	0
2011-02-11T02:02:03.481Z	0
2011-02-11T02:06:53.137Z	0
2011-02-11T02:11:44.375Z	0
2011-02-11T02:16:34.666Z	0
2011-02-11T02:21:41.673Z	0
2011-02-11T02:26:31.265Z	0
2011-02-11T02:31:24.496Z	0
2011-02-11T02:36:25.928Z	0
2011-02-11T02:41:33.011Z	0
2011-02-11T02:46:20.124Z	0
2011-02-11T02:51:07.259Z	0
2011-02-11T02:56:08.710Z	0
2011-02-11T03:00:54.411Z	0
2011-02-11T03:05:42.599Z	0
2011-02-11T03:10:48.524Z	0
2011-02-11T03:15:45.059Z	0
2011-02-11T03:20:31.404Z	0
2011-02-11T03:25:41.861Z	0
2011-02-11T03:30:36.321Z	0
2011-02-11T03:35:39.797Z	0
2011-02-11T03:40:35.477Z	0
2011-02-11T03:45:34.935Z	0
2011-02-11T03:50:33.873Z	0
2011-02-11T03:55:19.487Z	0
2011-02-11T04:00:32.611Z	0
2011-02-11T04:05:37.405Z	0
2011-02-11T04:10:48.135Z	0
2011-02-11T04:16:03.061Z	0
2011-02-11T04:21:10.682Z	0
2011-02-11T04:26:07.311Z	0
2011-02-11T04:30:57.995Z	0
2011-02-11T04:35:51.795Z	0
2011-02-11T04:40:58.624Z	0
2011-02-11T04:45:56.596Z	0
2011-02-11T04:50:48.735Z	0
2011-02-11T04:55:50.099Z	0
2011-02-11T05:00:38.171Z	0
2011-02-11T05:05:45.871Z	0
2011-02-11T05:10:52.802Z	0
2011-02-11T05:15:42.645Z	0
2011-02-11T05:20:49.617Z	0
2011-02-11T05:26:02.811Z	0
2011-02-11T05:30:56.168Z	0
2011-02-11T05:35:48.537Z	0
2011-02-11T05:40:57.247Z	0
2011-02-11T05:45:45.711Z	0
2011-02-11T05:50:55.579Z	0
2011-02-11T05:56:08.155Z	0
2011-02-11T06:01:17.150Z	0
2011-02-11T06:06:25.060Z	0
2011-02-11T06:11:35.300Z	0
2011-02-11T06:16:46.721Z	0
2011-02-11T06:21:40.095Z	0
2011-02-11T06:26:25.781Z	0
2011-02-11T06:31:20.521Z	0
2011-02-11T06:36:33.213Z	0
2011-02-11T06:41:29.957Z	0
2011-02-11T06:46:34.140Z	0
2011-02-11T06:51:45.155Z	0
2011-02-11T06:56:39.436Z	0
2011-02-11T07:01:39.154Z	0
2011-02-11T07:06:32.833Z	0
2011-02-11T07:11:39.179Z	0
2011-02-11T07:16:35.176Z	0
2011-02-11T07:21:42.554Z	0
2011-02-11T07:26:41.506Z	0
2011-02-11T07:31:53.363Z	0
2011-02-11T07:36:56.842Z	0
2011-02-11T07:42:09.822Z	0
2011-02-11T07:47:22.784Z	0
2011-02-11T07:52:24.960Z	0
2011-02-11T07:57:36.209Z	0
2011-02-11T08:02:41.139Z	0
2011-02-11T08:07:34.508Z	0
2011-02-11T08:12:44.006Z	0
2011-02-11T08:17:43.481Z	0
2011-02-11T08:22:54.946Z	0
2011-02-11T08:28:00.595Z	0
2011-02-11T08:32:48.553Z	0
2011-02-11T08:37:40.485Z	0
2011-02-11T08:42:26.124Z	0
2011-02-11T08:47:12.088Z	0
2011-02-11T08:52:00.929Z	1
2011-02-11T08:57:13.098Z	1
2011-02-11T09:02:08.200Z	0
2011-02-11T09:07:06.781Z	1
2011-02-11T09:11:58.180Z	1
2011-02-11T09:16:55.766Z	0
2011-02-11T09:21:59.001Z	0
2011-02-11T09:26:53.790Z	0
2011-02-11T09:31:43.966Z	1
2011-02-11T09:36:34.316Z	1
2011-02-11T09:41:41.789Z	1
2011-02-11T09:46:35.296Z	1
2011-02-11T09:51:36.233Z	1
2011-02-11T09:56:47.114Z	0
2011-02-11T10:01:56.383Z	0
2011-02-11T10:07:00.778Z	1
2011-02-11T10:11:48.540Z	1
2011-02-11T10:16:53.396Z	0
2011-02-11T10:22:08.285Z	0
2011-02-11T10:26:58.383Z	1
2011-02-11T10:32:07.361Z	0
2011-02-11T10:37:13.061Z	1
2011-02-11T10:42:03.171Z	1
2011-02-11T10:46:56.363Z	0
2011-02-11T10:51:51.387Z	0
2011-02-11T10:57:05.150Z	0
2011-02-11T11:02:08.272Z	1
2011-02-11T11:06:55.808Z	1
2011-02-11T11:12:08.758Z	0
2011-02-11T11:17:17.028Z	1
2011-02-11T11:22:08.812Z	0
2011-02-11T11:27:14.478Z	1
2011-02-11T11:32:21.862Z	0
2011-02-11T11:37:33.529Z	0
2011-02-11T11:42:48.486Z	1
2011-02-11T11:47:52.294Z	1
2011-02-11T11:52:59.001Z	0
2011-02-11T11:58:06.373Z	0
2011-02-11T12:03:06.929Z	1
2011-02-11T12:08:04.527Z	1
2011-02-11T12:13:04.896Z	0
2011-02-11T12:18:15.182Z	0
2011-02-11T12:23:00.433Z	1
2011-02-11T12:27:56.514Z	0
2011-02-11T12:32:52.884Z	1
2011-02-11T12:37:41.730Z	1
2011-02-11T12:42:35.959Z	1
2011-02-11T12:47:48.472Z	0
2011-02-11T12:52:58.784Z	0
2011-02-11T12:58:12.342Z	0
2011-02-11T13:03:12.958Z	1
