time	Voltage	Current	Power
2011-02-16T20:37:08.032Z	896.0198	824.2785	738.5699
2011-02-16T20:41:58.641Z	901.7664	829.7835	748.2709
2011-02-16T20:47:11.417Z	908.1589	834.1664	757.5556
2011-02-16T20:52:14.974Z	913.501	839.0631	766.485
2011-02-16T20:57:23.855Z	918.8649	843.272	774.853
2011-02-16T21:02:20.716Z	923.8677	845.7345	781.3468
2011-02-16T21:07:24.266Z	927.9608	849.2168	788.0399
2011-02-16T21:12:24.306Z	931.1243	851.2928	792.6594
2011-02-16T21:17:13.331Z	933.4967	853.4787	796.7195
2011-02-16T21:21:58.758Z	936.8651	853.952	800.0378
2011-02-16T21:26:49.486Z	938.2118	854.9797	802.152
2011-02-16T21:31:45.831Z	940.1833	855.5407	804.3651
2011-02-16T21:37:00.472Z	941.071	858.8278	808.2179
2011-02-16T21:42:07.176Z	941.6267	861.9728	811.6566
2011-02-16T21:46:59.844Z	941.8681	864.7602	814.49
2011-02-16T21:52:06.535Z	940.9677	867.8853	816.652
2011-02-16T21:57:13.941Z	940.6657	871.0803	819.3954
2011-02-16T22:02:03.958Z	939.4041	873.8717	820.9187
2011-02-16T22:07:02.212Z	937.7978	876.9537	822.4053
2011-02-16T22:12:04.911Z	935.8625	879.7601	823.3345
2011-02-16T22:16:59.488Z	933.8662	882.8496	824.4634
2011-02-16T22:22:11.155Z	930.6848	885.6461	824.2574
2011-02-16T22:27:04.119Z	927.6421	888.3556	824.0761
2011-02-16T22:32:08.169Z	924.1357	891.1381	823.5325
2011-02-16T22:37:07.389Z	920.7326	893.95	823.0889
2011-02-16T22:42:10.358Z	916.5982	896.6684	821.8846
2011-02-16T22:47:19.220Z	912.3609	899.3937	820.5716
2011-02-16T22:52:15.103Z	907.473	901.7284	818.2942
2011-02-16T22:57:26.627Z	902.8156	904.3163	816.4309
2011-02-16T23:02:23.635Z	897.5478	906.6822	813.7906
2011-02-16T23:07:30.592Z	891.6571	909.1164	810.6201
2011-02-16T23:12:24.073Z	886.1447	911.0714	807.3411
2011-02-16T23:17:28.997Z	880.1526	913.2163	803.7697
2011-02-16T23:22:23.867Z	873.809	915.2716	799.7726
2011-02-16T23:27:33.934Z	867.1709	917.2554	795.4172
2011-02-16T23:32:48.058Z	859.5234	919.0791	789.97
2011-02-16T23:37:48.313Z	853.0257	920.7039	785.3841
2011-02-16T23:42:43.653Z	845.8569	922.4834	780.2889
2011-02-16T23:47:33.104Z	839.0093	923.7032	774.9956
2011-02-16T23:52:47.357Z	830.999	925.1328	768.7844
2011-02-16T23:57:48.338Z	823.3838	926.6835	763.0162
2011-02-17T00:02:55.118Z	815.7856	927.7131	756.815
2011-02-17T00:08:09.789Z	807.2765	928.8009	749.7991
2011-02-17T00:13:02.030Z	799.7665	929.8409	743.6556
2011-02-17T00:18:04.229Z	791.6171	930.5062	736.6046
2011-02-17T00:23:04.138Z	783.4091	931.2837	729.5761
2011-02-17T00:28:06.885Z	775.4487	931.8324	722.5882
2011-02-17T00:32:52.982Z	769.859	932.1527	717.6261
2011-02-17T00:37:56.638Z	769.5991	932.6668	717.7795
2011-02-17T00:42:50.172Z	769.3948	932.9171	717.7816
2011-02-17T00:47:40.360Z	768.4737	932.9859	716.9751
2011-02-17T00:52:42.803Z	768.302	933.3636	717.1051
2011-02-17T00:57:46.854Z	767.3503	932.2624	715.3718
2011-02-17T01:02:47.792Z	766.7378	931.9944	714.5953
2011-02-17T01:07:42.161Z	765.7544	930.3024	712.3832
2011-02-17T01:12:27.584Z	764.074	927.1472	708.4091
2011-02-17T01:17:15.454Z	763.0606	925.9095	706.5251
2011-02-17T01:22:15.829Z	761.2404	922.7588	702.4413
2011-02-17T01:27:29.754Z	760.0865	919.1579	698.6395
2011-02-17T01:32:37.885Z	757.879	915.685	693.9784
2011-02-17T01:37:35.915Z	756.0056	910.7592	688.5391
2011-02-17T01:42:20.938Z	754.18	906.5253	683.6833
2011-02-17T01:47:18.442Z	751.8806	901.6914	677.9643
2011-02-17T01:52:12.170Z	749.1243	896.765	671.7885
2011-02-17T01:57:16.870Z	746.5388	890.4246	664.7365
2011-02-17T02:02:20.147Z	743.6928	884.7522	657.9838
2011-02-17T02:07:18.273Z	740.915	877.4557	650.1201
2011-02-17T02:12:23.494Z	737.8835	870.4187	642.2676
2011-02-17T02:17:20.087Z	734.8094	862.8843	634.0555
2011-02-17T02:22:31.684Z	731.2928	855.5549	625.6611
2011-02-17T02:27:33.023Z	728.4132	845.9251	616.183
2011-02-17T02:32:35.655Z	724.5538	838.1207	607.2635
2011-02-17T02:37:40.647Z	720.6005	828.0939	596.7249
2011-02-17T02:42:34.889Z	716.7167	818.4186	586.5743
2011-02-17T02:47:47.966Z	712.9805	809.6384	577.2564
2011-02-17T02:52:46.500Z	708.7281	798.153	565.6735
2011-02-17T02:57:55.372Z	704.5996	787.7017	555.0143
2011-02-17T03:02:46.927Z	700.1554	776.3223	543.5463
2011-02-17T03:07:45.747Z	695.727	765.7024	532.7198
2011-02-17T03:12:50.020Z	691.0005	752.7854	520.1751
2011-02-17T03:17:57.099Z	685.7794	741.4708	508.4854
2011-02-17T03:22:47.936Z	681.1471	729.2757	496.744
2011-02-17T03:27:55.972Z	676.6268	716.4018	484.7367
2011-02-17T03:32:41.512Z	671.2926	703.0622	471.9605
2011-02-17T03:37:53.699Z	666.2559	690.343	459.9451
2011-02-17T03:43:08.693Z	660.4977	674.7441	445.6669
2011-02-17T03:48:19.723Z	654.8468	660.5642	432.5684
2011-02-17T03:53:15.762Z	649.3202	646.6488	419.8821
2011-02-17T03:58:19.643Z	643.8622	631.3459	406.4998
2011-02-17T04:03:15.969Z	638.5409	617.7451	394.4555
2011-02-17T04:08:14.852Z	632.8229	601.9238	380.9112
2011-02-17T04:13:25.023Z	626.6237	586.5732	367.5607
2011-02-17T04:18:27.428Z	620.4355	571.6856	354.694
2011-02-17T04:23:31.442Z	614.5452	555.8923	341.6209
2011-02-17T04:28:19.870Z	608.5031	540.8401	329.1029
2011-02-17T04:33:13.877Z	602.7174	525.2048	316.5501
2011-02-17T04:38:01.944Z	596.2164	508.0263	302.8936
2011-02-17T04:43:05.456Z	590.2501	492.4203	290.6511
2011-02-17T04:48:05.220Z	583.4161	475.8642	277.6268
2011-02-17T04:53:06.014Z	577.0863	458.6402	264.675
2011-02-17T04:58:07.813Z	570.4775	441.7843	252.028
2011-02-17T05:02:55.073Z	564.0097	424.8643	239.6276
2011-02-17T05:07:47.260Z	557.9343	407.6172	227.4236
2011-02-17T05:12:48.582Z	551.158	391.0411	215.5254
2011-02-17T05:17:51.731Z	544.4921	373.7916	203.5266
2011-02-17T05:22:51.664Z	537.6937	355.5877	191.1973
2011-02-17T05:27:55.798Z	530.8542	338.1552	179.5111
2011-02-17T05:33:10.286Z	523.831	319.9414	167.5952
2011-02-17T05:37:56.678Z	516.8767	303.0999	156.6653
2011-02-17T05:43:07.903Z	509.8719	284.1732	144.8919
2011-02-17T05:48:03.392Z	502.8328	266.8768	134.1944
2011-02-17T05:53:04.247Z	496.5044	249.5452	123.9003
2011-02-17T05:58:00.301Z	489.6437	231.4	113.3036
2011-02-17T06:02:53.652Z	482.8521	231.4412	111.7519
2011-02-17T06:07:58.958Z	475.5869	231.2107	109.9608
2011-02-17T06:13:02.881Z	468.6182	231.14	108.3164
2011-02-17T06:18:13.192Z	461.9058	230.8546	106.6331
2011-02-17T06:23:10.881Z	462.4607	230.7689	106.7215
2011-02-17T06:27:56.675Z	461.4896	230.46	106.3549
2011-02-17T06:32:56.429Z	460.7441	230.0531	105.9956
2011-02-17T06:37:57.355Z	459.7075	229.5087	105.5069
2011-02-17T06:42:46.885Z	459.2482	229.1026	105.215
2011-02-17T06:47:38.855Z	457.1685	228.7533	104.5788
2011-02-17T06:52:23.985Z	455.8719	228.0511	103.9621
2011-02-17T06:57:32.335Z	453.3926	227.4644	103.1307
2011-02-17T07:02:26.755Z	451.4419	226.7579	102.368
2011-02-17T07:07:21.611Z	449.5705	226.0277	101.6154
2011-02-17T07:12:27.993Z	446.273	225.2797	100.5362
2011-02-17T07:17:37.814Z	443.6073	224.3686	99.53155
2011-02-17T07:22:39.241Z	439.5465	223.5362	98.25455
2011-02-17T07:27:40.233Z	436.3545	222.5391	97.10594
2011-02-17T07:32:35.921Z	432.3265	221.5318	95.77407
2011-02-17T07:37:35.368Z	428.7361	220.5127	94.54175
2011-02-17T07:42:23.978Z	424.3273	219.4857	93.13377
2011-02-17T07:47:20.257Z	419.9409	218.3137	91.67885
2011-02-17T07:52:16.931Z	414.5081	217.2727	90.06129
2011-02-17T07:57:11.837Z	409.7704	215.898	88.46861
2011-02-17T08:02:08.754Z	355.2096	278.081	98.77704
2011-02-17T08:07:07.323Z	350.7109	276.7102	97.04528
2011-02-17T08:12:01.797Z	346.5903	275.2222	95.38934
2011-02-17T08:17:15.326Z	342.3344	273.258	93.54561
2011-02-17T08:22:04.031Z	338.0645	271.5839	91.81288
2011-02-17T08:26:57.929Z	333.9893	270.1536	90.22841
2011-02-17T08:32:09.950Z	329.3574	268.2966	88.36547
2011-02-17T08:37:00.524Z	324.5692	266.3783	86.45819
2011-02-17T08:41:51.663Z	320.5796	264.4673	84.78282
2011-02-17T08:47:05.138Z	315.3629	262.3352	82.73079
2011-02-17T08:51:51.560Z	310.4426	260.5395	80.88256
2011-02-17T08:56:39.777Z	305.9438	258.5363	79.09758
2011-02-17T09:01:44.576Z	300.1879	256.4273	76.97637
2011-02-17T09:06:49.405Z	294.9764	254.3335	75.02238
2011-02-17T09:11:56.202Z	289.3748	252.2224	72.98681
2011-02-17T09:17:05.631Z	283.8937	249.9371	70.95557
2011-02-17T09:22:19.167Z	278.6085	247.6216	68.98948
2011-02-17T09:27:31.173Z	272.7004	245.1504	66.85261
2011-02-17T09:32:30.907Z	266.5793	242.8706	64.74427
2011-02-17T09:37:40.165Z	261.0105	240.3191	62.72581
2011-02-17T09:42:50.309Z	254.5077	237.7856	60.51827
2011-02-17T09:47:48.294Z	248.8389	235.2088	58.5291
2011-02-17T09:53:03.140Z	242.6624	232.6133	56.4465
2011-02-17T09:58:16.872Z	236.026	230.0075	54.28775
2011-02-17T10:03:23.568Z	229.4874	227.475	52.20265
2011-02-17T10:08:18.301Z	223.6805	224.92	50.31022
2011-02-17T10:13:30.467Z	217.0878	222.1175	48.219
2011-02-17T10:18:20.375Z	210.8364	219.5388	46.28677
2011-02-17T10:23:31.705Z	204.1723	216.755	44.25537
2011-02-17T10:28:18.508Z	197.2739	214.192	42.25449
2011-02-17T10:33:18.833Z	190.6199	211.5507	40.32577
2011-02-17T10:38:25.445Z	184.2883	208.5734	38.43764
2011-02-17T10:43:35.065Z	177.0944	205.8059	36.44707
2011-02-17T10:48:33.821Z	170.6161	202.8689	34.6127
2011-02-17T10:53:39.040Z	163.6135	200.1853	32.75302
2011-02-17T10:58:45.820Z	156.4403	197.1936	30.84903
2011-02-17T11:03:58.608Z	149.3301	194.3157	29.01718
2011-02-17T11:08:59.246Z	142.1652	191.3958	27.20982
2011-02-17T11:13:48.955Z	135.0967	188.4841	25.46358
2011-02-17T11:18:37.117Z	128.8072	185.8013	23.93255
2011-02-17T11:23:46.008Z	121.1196	182.5891	22.11512
2011-02-17T11:28:58.221Z	113.8294	179.7738	20.46354
2011-02-17T11:33:58.238Z	106.3816	176.7793	18.80606
2011-02-17T11:38:55.372Z	99.26528	173.8045	17.25275
2011-02-17T11:43:56.690Z	92.13235	170.9044	15.74582
2011-02-17T11:49:11.576Z	85.10512	167.516	14.25647
2011-02-17T11:54:07.512Z	77.49107	164.6248	12.75695
2011-02-17T11:59:20.646Z	70.11636	161.5407	11.32665
2011-02-17T12:04:05.773Z	63.46235	158.822	10.07922
2011-02-17T12:09:15.166Z	55.73099	158.4142	8.82858
2011-02-17T12:14:01.737Z	48.87591	170.1425	8.31587
2011-02-17T12:19:14.811Z	40.64337	182.8686	7.432396
2011-02-17T12:24:28.455Z	33.51515	195.5779	6.554823
2011-02-17T12:29:31.183Z	32.30581	207.7097	6.71023
2011-02-17T12:34:30.817Z	46.88941	220.1732	10.32379
2011-02-17T12:39:44.970Z	62.1841	233.144	14.49785
2011-02-17T12:44:37.758Z	75.74485	244.3844	18.51086
2011-02-17T12:49:51.341Z	91.16015	257.8314	23.50395
2011-02-17T12:54:44.473Z	105.9817	268.5007	28.45616
2011-02-17T12:59:35.910Z	119.208	280.4527	33.43221
2011-02-17T13:04:38.942Z	133.8821	292.8609	39.20883
2011-02-17T13:09:46.695Z	148.4551	305.0198	45.28174
2011-02-17T13:14:32.583Z	161.7174	316.2403	51.14156
2011-02-17T13:19:42.774Z	177.0496	328.5019	58.16113
2011-02-17T13:24:39.859Z	190.0491	340.4447	64.70121
2011-02-17T13:29:47.536Z	205.3856	352.2829	72.35383
2011-02-17T13:34:39.817Z	217.7525	364.132	79.29065
2011-02-17T13:39:45.116Z	231.8352	375.1261	86.96743
2011-02-17T13:44:45.351Z	246.3663	387.4551	95.45588
2011-02-17T13:49:35.228Z	259.0062	397.6699	102.999
2011-02-17T13:54:35.519Z	272.6428	409.4834	111.6427
2011-02-17T13:59:26.387Z	285.7554	420.7071	120.2193
2011-02-17T14:04:34.586Z	299.1394	432.2901	129.315
2011-02-17T14:09:21.322Z	312.9315	441.6383	138.2025
2011-02-17T14:14:36.316Z	325.5478	453.6145	147.6732
2011-02-17T14:19:23.617Z	337.7921	463.538	156.5795
2011-02-17T14:24:38.190Z	352.0018	475.6585	167.4326
2011-02-17T14:29:46.803Z	364.9848	486.3096	177.4956
2011-02-17T14:34:43.633Z	377.9872	496.1716	187.5465
2011-02-17T14:39:44.303Z	390.2677	506.7101	197.7526
2011-02-17T14:44:33.606Z	401.2635	516.2919	207.1691
2011-02-17T14:49:36.517Z	412.9963	526.3547	217.3825
2011-02-17T14:54:40.087Z	425.9636	536.5414	228.5471
2011-02-17T14:59:48.627Z	437.4922	546.7731	239.209
2011-02-17T15:04:46.887Z	449.9751	555.9074	250.1445
2011-02-17T15:09:40.959Z	460.3933	565.6133	260.4046
2011-02-17T15:14:30.205Z	470.7227	574.5627	270.4597
2011-02-17T15:19:41.675Z	483.3133	583.9008	282.207
2011-02-17T15:24:39.062Z	492.9911	593.0159	292.3516
2011-02-17T15:29:40.335Z	503.5908	601.8881	303.1053
2011-02-17T15:34:39.891Z	514.2734	610.5809	314.0055
2011-02-17T15:39:33.640Z	524.3143	619.3384	324.728
2011-02-17T15:44:38.066Z	533.877	627.5202	335.0186
2011-02-17T15:49:23.106Z	543.313	635.7045	345.3865
2011-02-17T15:54:20.865Z	552.8602	643.0339	355.5079
2011-02-17T15:59:16.635Z	562.33	651.4185	366.3122
2011-02-17T16:04:22.817Z	571.9508	658.5103	376.6355
2011-02-17T16:09:15.568Z	580.2547	665.8594	386.368
2011-02-17T16:14:16.910Z	589.0305	673.6234	396.7847
2011-02-17T16:19:06.568Z	597.0966	680.7001	406.4437
2011-02-17T16:23:57.748Z	605.3349	687.1251	415.9408
2011-02-17T16:28:56.705Z	612.8563	693.3542	424.9265
2011-02-17T16:33:50.118Z	620.1765	700.2088	434.253
2011-02-17T16:39:02.189Z	628.4153	706.6798	444.0884
2011-02-17T16:44:04.999Z	635.1271	713.5142	453.1722
2011-02-17T16:48:58.180Z	642.3218	719.1663	461.9362
2011-02-17T16:54:09.656Z	648.1545	725.3418	470.1336
2011-02-17T16:59:04.728Z	654.3442	730.4936	477.9943
2011-02-17T17:04:10.895Z	661.1489	735.1679	486.0554
2011-02-17T17:09:25.181Z	667.6662	740.4705	494.3871
2011-02-17T17:14:28.354Z	672.982	745.9543	502.0138
2011-02-17T17:19:39.063Z	678.022	750.0583	508.556
2011-02-17T17:24:48.930Z	683.173	755.4765	516.1211
2011-02-17T17:29:38.494Z	688.1087	758.9208	522.22
2011-02-17T17:34:43.887Z	692.8562	763.1978	528.7863
2011-02-17T17:39:33.358Z	696.5933	766.903	534.2195
2011-02-17T17:44:22.555Z	700.2278	770.6152	539.6062
2011-02-17T17:49:11.578Z	703.2168	773.339	543.825
2011-02-17T17:54:03.323Z	705.7472	777.0091	548.372
2011-02-17T17:59:11.163Z	709.0236	778.8746	552.2405
2011-02-17T18:03:59.076Z	711.1282	781.4713	555.7263
2011-02-17T18:08:45.166Z	714.0025	784.0464	559.8111
2011-02-17T18:13:39.805Z	716.0351	786.1671	562.9232
2011-02-17T18:18:37.343Z	717.4185	788.0676	565.3743
2011-02-17T18:23:38.538Z	718.7271	790.4447	568.114
2011-02-17T18:28:36.808Z	720.8687	791.2943	570.4193
2011-02-17T18:33:40.520Z	721.4077	792.5361	571.7416
2011-02-17T18:38:26.496Z	721.5296	793.5275	572.5536
2011-02-17T18:43:36.109Z	721.6241	794.8417	573.5769
2011-02-17T18:48:24.728Z	728.5861	795.5426	579.6213
2011-02-17T18:53:12.632Z	739.4033	795.78	588.4024
2011-02-17T18:58:17.459Z	751.669	795.6937	598.0983
2011-02-17T19:03:17.049Z	763.4015	799.5582	610.3839
2011-02-17T19:08:17.487Z	775.3755	803.0818	622.69
2011-02-17T19:13:27.554Z	787.6845	806.7329	635.451
2011-02-17T19:18:13.446Z	798.0027	810.3716	646.6787
2011-02-17T19:23:14.936Z	809.1153	814.0661	658.6733
2011-02-17T19:28:17.837Z	821.0505	817.6015	671.2921
2011-02-17T19:33:22.481Z	831.9708	821.1446	683.1683
2011-02-17T19:38:21.284Z	842.9102	824.5371	695.0107
2011-02-17T19:43:20.369Z	853.4613	827.9397	706.6145
2011-02-17T19:48:13.314Z	863.1992	831.1031	717.4075
2011-02-17T19:53:23.653Z	873.9332	834.8365	729.5913
2011-02-17T19:58:10.301Z	883.0141	838.0062	739.9713
2011-02-17T20:02:56.678Z	892.1889	841.0071	750.3372
2011-02-17T20:07:59.787Z	901.6013	843.9233	760.8823
2011-02-17T20:12:58.574Z	910.0661	847.1341	770.948
2011-02-17T20:17:49.237Z	919.3553	849.9085	781.3679
2011-02-17T20:22:54.937Z	927.0497	852.8361	790.6215
2011-02-17T20:28:08.816Z	935.0147	855.8499	800.2322
2011-02-17T20:33:22.377Z	943.6092	858.7791	810.3519
2011-02-17T20:38:33.480Z	950.5951	861.6373	819.0682
2011-02-17T20:43:26.341Z	956.547	864.051	826.5054
2011-02-17T20:48:33.746Z	962.9573	866.3722	834.2794
2011-02-17T20:53:35.692Z	968.6336	868.7253	841.4765
2011-02-17T20:58:45.424Z	974.1667	870.8255	848.3292
2011-02-17T21:03:47.824Z	978.7021	873.1763	854.5795
2011-02-17T21:08:59.936Z	983.2375	875.2394	860.5682
2011-02-17T21:13:57.393Z	987.222	876.8369	865.6327
2011-02-17T21:18:43.996Z	990.6449	878.4148	870.1971
2011-02-17T21:23:41.570Z	993.2	879.9448	873.9612
2011-02-17T21:28:49.399Z	994.8868	881.5424	877.0349
2011-02-17T21:34:04.084Z	996.9885	882.938	880.279
2011-02-17T21:39:02.914Z	998.5801	884.1822	882.9267
2011-02-17T21:43:48.328Z	999.025	885.0057	884.1428
2011-02-17T21:48:37.696Z	1000	885.7937	885.7937
2011-02-17T21:53:26.917Z	999.9255	886.4984	886.4324
2011-02-17T21:58:24.708Z	998.8871	887.1273	886.14
2011-02-17T22:03:12.877Z	997.9701	887.7522	885.9502
2011-02-17T22:08:02.751Z	996.7423	888.1849	885.2915
2011-02-17T22:13:13.818Z	994.724	888.4341	883.7467
2011-02-17T22:18:25.558Z	992.7222	888.5471	882.0804
2011-02-17T22:23:29.450Z	990.3209	893.3102	884.6638
2011-02-17T22:28:22.359Z	986.8141	897.4399	885.6063
2011-02-17T22:33:14.045Z	983.8527	901.5414	886.9839
2011-02-17T22:38:06.569Z	979.5245	906.001	887.4502
2011-02-17T22:42:59.446Z	975.9835	910.1813	888.3219
2011-02-17T22:48:03.847Z	970.8105	914.7057	888.0059
2011-02-17T22:53:10.397Z	965.8709	918.7626	887.4061
2011-02-17T22:58:09.850Z	961.1329	922.9443	887.0721
2011-02-17T23:03:16.587Z	955.7579	927.4706	886.4374
2011-02-17T23:08:05.541Z	949.9002	931.1883	884.536
2011-02-17T23:12:55.617Z	943.6828	935.3131	882.6389
2011-02-17T23:17:51.857Z	936.572	939.2462	879.6717
2011-02-17T23:22:39.592Z	929.9491	942.752	876.7114
2011-02-17T23:27:45.170Z	923.2647	946.7226	874.0756
2011-02-17T23:32:50.422Z	915.1439	950.4028	869.7553
2011-02-17T23:37:49.858Z	907.9035	953.9234	866.0704
2011-02-17T23:43:00.595Z	899.1577	957.2128	860.6853
2011-02-17T23:47:47.275Z	891.6881	960.5199	856.4842
2011-02-17T23:53:01.458Z	882.5006	963.5949	850.3731
2011-02-17T23:57:51.666Z	874.138	966.5109	844.8639
2011-02-18T00:02:42.205Z	865.8828	969.4905	839.4651
2011-02-18T00:07:53.767Z	856.4545	972.3106	832.7398
2011-02-18T00:12:53.088Z	847.2518	974.7551	825.863
2011-02-18T00:17:56.288Z	837.7832	977.1671	818.6542
2011-02-18T00:22:46.505Z	828.3888	979.5394	811.4395
2011-02-18T00:27:52.506Z	818.6953	981.6691	803.6879
2011-02-18T00:32:43.474Z	809.558	983.4064	796.1245
2011-02-18T00:37:44.464Z	799.4764	985.3518	787.7655
2011-02-18T00:42:47.321Z	789.7808	986.9823	779.4997
2011-02-18T00:47:47.304Z	779.9035	988.189	770.6921
2011-02-18T00:52:37.464Z	771.1015	989.5045	763.0084
2011-02-18T00:57:34.140Z	766.5238	990.6443	759.3524
2011-02-18T01:02:33.343Z	766.6688	991.1462	759.8809
2011-02-18T01:07:42.498Z	766.1576	992.093	760.0996
2011-02-18T01:12:56.305Z	764.9498	992.5679	759.2646
2011-02-18T01:17:44.882Z	764.2624	992.9475	758.8724
2011-02-18T01:22:45.828Z	762.6013	992.9138	757.1974
2011-02-18T01:27:49.369Z	760.9609	992.356	755.1441
2011-02-18T01:32:52.382Z	758.3634	992.0923	752.3665
2011-02-18T01:37:52.474Z	756.7305	991.5982	750.3726
2011-02-18T01:43:05.161Z	754.0796	988.6142	745.4938
2011-02-18T01:48:17.918Z	751.4062	985.5686	740.5624
2011-02-18T01:53:20.239Z	747.9218	982.0418	734.4905
2011-02-18T01:58:06.932Z	744.5171	979.1769	729.0139
2011-02-18T02:02:53.428Z	741.13	974.4497	722.1939
2011-02-18T02:08:06.073Z	737.1647	970.6372	715.5195
2011-02-18T02:12:52.028Z	733.2833	965.7298	708.1535
2011-02-18T02:17:51.670Z	728.5409	959.527	699.0547
2011-02-18T02:23:00.191Z	723.9988	952.0828	689.3068
2011-02-18T02:27:54.730Z	719.1079	945.5703	679.9671
2011-02-18T02:32:51.540Z	714.0469	939.2776	670.6883
2011-02-18T02:37:49.173Z	708.9473	930.1885	659.4546
2011-02-18T02:42:41.508Z	704.0227	923.1841	649.9426
2011-02-18T02:47:35.234Z	698.6118	914.0346	638.5554
2011-02-18T02:52:47.431Z	691.4545	902.9405	624.3423
2011-02-18T02:57:50.443Z	685.7364	893.6955	612.8395
2011-02-18T03:02:41.652Z	679.1965	883.2271	599.8848
2011-02-18T03:07:47.570Z	672.196	871.3444	585.7142
2011-02-18T03:12:49.213Z	665.495	860.9279	572.9432
2011-02-18T03:17:42.985Z	659.2794	848.4051	559.336
2011-02-18T03:22:55.651Z	651.3517	836.552	544.8896
2011-02-18T03:28:04.458Z	644.0074	822.4779	529.6819
2011-02-18T03:33:01.749Z	636.4748	808.5468	514.6197
2011-02-18T03:38:10.563Z	627.6678	794.836	498.893
2011-02-18T03:43:01.423Z	620.5969	780.6402	484.4629
2011-02-18T03:47:54.779Z	612.6804	766.8892	469.858
2011-02-18T03:52:59.742Z	603.6638	751.5189	453.6648
2011-02-18T03:58:08.401Z	595.8563	735.8866	438.4827
2011-02-18T04:03:12.391Z	586.348	719.7115	422.0014
2011-02-18T04:07:58.058Z	578.6693	703.9865	407.3754
2011-02-18T04:12:59.794Z	569.1273	688.5878	391.8941
2011-02-18T04:18:02.884Z	560.6365	670.4606	375.8847
2011-02-18T04:23:16.117Z	551.0655	653.3009	360.0116
2011-02-18T04:28:19.986Z	542.0509	636.156	344.8289
2011-02-18T04:33:26.849Z	532.7021	618.045	329.2339
2011-02-18T04:38:13.551Z	523.6007	600.554	314.4505
2011-02-18T04:43:20.347Z	513.9539	582.0616	299.1528
2011-02-18T04:48:08.326Z	504.6709	564.2283	284.7496
2011-02-18T04:53:14.113Z	494.3863	544.9138	269.3979
2011-02-18T04:58:17.492Z	484.7893	527.0282	255.4976
2011-02-18T05:03:07.685Z	475.4742	508.6743	241.8615
2011-02-18T05:07:54.995Z	465.8331	489.9175	228.2198
2011-02-18T05:12:58.880Z	455.9166	469.9653	214.265
2011-02-18T05:17:45.493Z	446.5831	452.6423	202.1424
2011-02-18T05:22:46.721Z	436.8454	431.5703	188.5295
2011-02-18T05:27:31.967Z	427.578	412.8452	176.5235
2011-02-18T05:32:17.949Z	417.5374	395.0682	164.9557
2011-02-18T05:37:28.047Z	414.0231	374.5935	155.0904
2011-02-18T05:42:16.573Z	413.8837	354.6668	146.7908
2011-02-18T05:47:05.146Z	414.0112	335.8281	139.0366
2011-02-18T05:52:04.361Z	413.0805	314.9004	130.0792
2011-02-18T05:57:08.864Z	412.3545	297.6388	122.7327
2011-02-18T06:02:00.291Z	411.8529	297.4849	122.52
2011-02-18T06:07:04.901Z	411.3949	297.3967	122.3475
2011-02-18T06:12:12.665Z	410.435	297.3723	122.052
2011-02-18T06:17:25.372Z	409.3132	296.9434	121.5429
2011-02-18T06:22:34.890Z	407.6196	296.6545	120.9222
2011-02-18T06:27:28.098Z	406.5133	296.2682	120.437
2011-02-18T06:32:30.332Z	405.067	296.1137	119.9459
2011-02-18T06:37:33.972Z	403.3144	295.498	119.1786
2011-02-18T06:42:31.558Z	401.3181	295.0039	118.3904
2011-02-18T06:47:33.821Z	399.1343	294.453	117.5263
2011-02-18T06:52:33.721Z	396.9531	293.6316	116.558
2011-02-18T06:57:33.405Z	395.0419	292.8493	115.6877
2011-02-18T07:02:41.275Z	392.7969	292.2675	114.8018
2011-02-18T07:07:47.593Z	389.9806	291.1558	113.5451
2011-02-18T07:12:44.469Z	387.5297	290.4757	112.568
2011-02-18T07:17:44.545Z	385.0456	289.2853	111.388
2011-02-18T07:22:32.724Z	382.0897	288.3742	110.1848
2011-02-18T07:27:32.116Z	378.6638	287.3946	108.8259
2011-02-18T07:32:33.636Z	376.0435	286.1314	107.5979
2011-02-18T07:37:37.388Z	372.7416	285.0634	106.255
2011-02-18T07:42:49.138Z	368.7068	283.5832	104.5591
2011-02-18T07:47:42.566Z	365.8552	282.2352	103.2572
2011-02-18T07:52:44.108Z	361.9725	280.7677	101.6302
2011-02-18T07:57:33.231Z	358.2218	279.4053	100.0891
2011-02-18T08:02:24.820Z	382.1323	256.2341	97.91533
2011-02-18T08:07:32.727Z	376.8624	252.9435	95.32489
2011-02-18T08:12:22.964Z	370.8293	249.1918	92.40762
2011-02-18T08:17:22.979Z	364.7491	245.233	89.44852
2011-02-18T08:22:12.916Z	358.9947	241.3428	86.64079
2011-02-18T08:27:25.340Z	352.5217	236.3865	83.33137
2011-02-18T08:32:19.513Z	345.4947	232.4313	80.30378
2011-02-18T08:37:07.377Z	339.5298	227.8573	77.36434
2011-02-18T08:42:17.176Z	332.4366	223.3621	74.25374
2011-02-18T08:47:07.345Z	324.9947	218.8144	71.11352
2011-02-18T08:52:02.172Z	318.0551	214.4775	68.21566
2011-02-18T08:56:51.346Z	311.496	209.9494	65.3984
2011-02-18T09:01:37.677Z	303.8892	204.5882	62.17214
2011-02-18T09:06:29.496Z	296.5143	200.2028	59.36299
2011-02-18T09:11:21.514Z	287.9599	195.0698	56.17228
2011-02-18T09:16:10.898Z	280.2442	189.9985	53.24598
